id,ts,length,data,,,,,,,,,
3033,7/19/2014 12:02,18,00FFFF22260A00010FFF1A400622000B000E,,,,,,,,,
3034,7/19/2014 12:02,18,00FFFF22290A00010FFF1A6105F2000E000F,,,,,,,,,
3035,7/19/2014 12:02,18,00FFFF22280A00010FE31A38060A000E000F,,,,,,,,,
3036,7/19/2014 12:02,18,00FFFF22270A00010F601A4A0608000C000D,,,,,,,,,
3037,7/19/2014 12:02,18,00FFFF22250A00010FE01A5305E2000D000E,,,,,,,,,
3038,7/19/2014 12:02,18,00FFFF22220A00010FA51A0D06200011000F,,,,,,,,,
3039,7/19/2014 12:02,18,00FFFF22240A00010FD91A42060E000D000E,,,,,,,,,
3040,7/19/2014 12:02,18,00FFFF22230A00010FFF1A350615000D000E,,,,,,,,,
3041,7/19/2014 12:02,18,00FFFF22260A00010FFF1A3F061E000C000F,,,,,,,,,
3042,7/19/2014 12:02,18,00FFFF22290A00010FFF1A6005EF000E000F,,,,,,,,,
3043,7/19/2014 12:02,18,00FFFF22280A00010FE11A360603000E0010,,,,,,,,,
3044,7/19/2014 12:02,18,00FFFF22270A00010F601A480603000A000D,,,,,,,,,
3045,7/19/2014 12:02,18,00FFFF22250A00010FE01A5205E0000D0010,,,,,,,,,
3046,7/19/2014 12:02,18,00FFFF22220A00010FA51A0D0616000D0010,,,,,,,,,
3047,7/19/2014 12:02,18,00FFFF22240A00010FD91A410603000D000E,,,,,,,,,
3048,7/19/2014 12:02,18,00FFFF22230A00010FFF1A32060A000C0010,,,,,,,,,
3049,7/19/2014 12:02,18,00FFFF22260A00010FFF1A3E0618000D000F,,,,,,,,,
3050,7/19/2014 12:02,18,00FFFF22290A00010FFF1A5E05DE000D000E,,,,,,,,,
3051,7/19/2014 12:02,18,00FFFF22280A00010FE31A3405FB000F000E,,,,,,,,,
3052,7/19/2014 12:02,18,00FFFF22270A00010F5F1A4605F80011000F,,,,,,,,,
3053,7/19/2014 12:02,18,00FFFF22250A00010FE01A5005D0000D000E,,,,,,,,,
3054,7/19/2014 12:02,18,00FFFF22220A00010FA51A0B0612000D000F,,,,,,,,,
3055,7/19/2014 12:02,18,00FFFF22240A00010FD91A3E05FD000C000F,,,,,,,,,
3056,7/19/2014 12:02,18,00FFFF22230A00010FFF1A320605000B000E,,,,,,,,,
3057,7/19/2014 12:02,18,00FFFF22260A00010FFF1A3E0610000C000D,,,,,,,,,
3058,7/19/2014 12:02,18,00FFFF22290A00010FFF1A5E05E8000D0010,,,,,,,,,
3059,7/19/2014 12:02,18,00FFFF22280A00010FE31A3405F90013000F,,,,,,,,,
3060,7/19/2014 12:02,18,00FFFF22270A00010F5E1A4605F4000D000D,,,,,,,,,
3061,7/19/2014 12:02,18,00FFFF22250A00010FE11A5005D1000C000E,,,,,,,,,
3062,7/19/2014 12:02,18,00FFFF22220A00010FA51A0A060C000C000E,,,,,,,,,
3063,7/19/2014 12:02,18,00FFFF22240A00010FDA1A3D05FF000D000F,,,,,,,,,
3064,7/19/2014 12:02,18,00FFFF22230A00010FFF1A300602000D000E,,,,,,,,,
3065,7/19/2014 12:02,18,00FFFF22260A00010FFF1A3C060C000C000E,,,,,,,,,
3066,7/19/2014 12:02,18,00FFFF22290A00010FFF1A5C05E0000E000C,,,,,,,,,
3067,7/19/2014 12:02,18,00FFFF22280A00010FE21A3205F0000E0011,,,,,,,,,
3068,7/19/2014 12:02,18,00FFFF22270A00010F601A4605F2000C000D,,,,,,,,,
3069,7/19/2014 12:02,18,00FFFF22250A00010FDF1A5005D1000D0007,,,,,,,,,
3070,7/19/2014 12:02,18,00FFFF22220A00010FA61A070600000E000E,,,,,,,,,
3071,7/19/2014 12:02,18,00FFFF22240A00010FDA1A3C05F2000D0011,,,,,,,,,
3072,7/19/2014 12:02,18,00FFFF22230A00010FFF1A2D05F6000B0012,,,,,,,,,
3073,7/19/2014 12:02,18,00FFFF22260A00010FFF1A3A05FC000C000F,,,,,,,,,
3074,7/19/2014 12:03,18,00FFFF22290A00010FFF1A5A05D4000D000E,,,,,,,,,
3075,7/19/2014 12:03,18,00FFFF22280A00010FE11A2F05EB000E0010,,,,,,,,,
3076,7/19/2014 12:03,18,00FFFF22270A00010F601A4605EF000B000D,,,,,,,,,
3077,7/19/2014 12:03,18,00FFFF22250A00010FDF1A4E05CA000E0010,,,,,,,,,
3078,7/19/2014 12:03,18,00FFFF22220A00010FA61A060602000D000F,,,,,,,,,
3079,7/19/2014 12:03,18,00FFFF22240A00010FD91A3905EE000C000F,,,,,,,,,
3080,7/19/2014 12:03,18,00FFFF22230A00010FFF1A2C05F6000C000F,,,,,,,,,
3081,7/19/2014 12:03,18,00FFFF22260A00010FFF1A3A0600000C000E,,,,,,,,,
3082,7/19/2014 12:03,18,00FFFF22290A00010FFF1A5805D0000E000F,,,,,,,,,
3083,7/19/2014 12:03,18,00FFFF22280A00010FE21A2E05E4000E0010,,,,,,,,,
3084,7/19/2014 12:03,18,00FFFF22270A00010F601A4305E2000A000E,,,,,,,,,
3085,7/19/2014 12:03,18,00FFFF22250A00010FDF1A4A05BB000D0012,,,,,,,,,
3086,7/19/2014 12:03,18,00FFFF22220A00010FA51A0605FC000D0010,,,,,,,,,
3087,7/19/2014 12:03,18,00FFFF22240A00010FD91A3805E8000D000F,,,,,,,,,
3088,7/19/2014 12:03,18,00FFFF22230A00010FFF1A2B05EB000D000F,,,,,,,,,
3089,7/19/2014 12:03,18,00FFFF22260A00010FFF1A3605F2000D000F,,,,,,,,,
3090,7/19/2014 12:03,18,00FFFF22290A00010FFF1A5805CD0011000F,,,,,,,,,
3091,7/19/2014 12:03,18,00FFFF22280A00010FE21A2D05DC000C000F,,,,,,,,,
3092,7/19/2014 12:03,18,00FFFF22270A00010F601A4305DA000C000D,,,,,,,,,
3093,7/19/2014 12:03,18,00FFFF22250A00010FE01A4C05B5000D000F,,,,,,,,,
3094,7/19/2014 12:03,18,00FFFF22220A00010FA41A0405F2000C0011,,,,,,,,,
3095,7/19/2014 12:03,18,00FFFF22240A00010FD81A3705E2000D000D,,,,,,,,,
3096,7/19/2014 12:03,18,00FFFF22230A00010FFF1A2805E5000C000F,,,,,,,,,
3097,7/19/2014 12:03,18,00FFFF22260A00010FFF1A3505F0000D000F,,,,,,,,,
3098,7/19/2014 12:03,18,00FFFF22290A00010FFF1A5805C9000C000E,,,,,,,,,
3099,7/19/2014 12:03,18,00FFFF22280A00010FE21A2D05D7000F000F,,,,,,,,,
3100,7/19/2014 12:03,18,00FFFF22270A00010F5F1A4105CB000B000F,,,,,,,,,
3101,7/19/2014 12:03,18,00FFFF22250A00010FDF1A4C05AD000D000F,,,,,,,,,
3102,7/19/2014 12:03,18,00FFFF22220A00010FA51A0305EA000B0010,,,,,,,,,
3103,7/19/2014 12:03,18,00FFFF22240A00010FD81A3505DC000C000F,,,,,,,,,
3104,7/19/2014 12:03,18,00FFFF22230A00010FFF1A2705DF000E0010,,,,,,,,,
3105,7/19/2014 12:03,18,00FFFF22260A00010FFF1A3505E6000D000E,,,,,,,,,
3106,7/19/2014 12:03,18,00FFFF22290A00010FFF1A5605B5000D000F,,,,,,,,,
3107,7/19/2014 12:03,18,00FFFF22280A00010FE31A2A05CC000E0010,,,,,,,,,
3108,7/19/2014 12:03,18,00FFFF22270A00010F611A3F05C5000C000E,,,,,,,,,
3109,7/19/2014 12:03,18,00FFFF22250A00010FE01A4905A2000D000E,,,,,,,,,
3110,7/19/2014 12:03,18,00FFFF22220A00010FA41A0005DE000E0010,,,,,,,,,
3111,7/19/2014 12:03,18,00FFFF22240A00010FD81A3305D0000D000E,,,,,,,,,
3112,7/19/2014 12:03,18,00FFFF22230A00010FFF1A2505D4000E0010,,,,,,,,,
3113,7/19/2014 12:03,18,00FFFF22260A00010FFF1A3105D8000D0010,,,,,,,,,
3114,7/19/2014 12:03,18,00FFFF22290A00010FFF1A5505AC0009000D,,,,,,,,,
3115,7/19/2014 12:03,18,00FFFF22280A00010FE31A2705C3000E0010,,,,,,,,,
3116,7/19/2014 12:03,18,00FFFF22270A00010F5F1A3D05C0000C000E,,,,,,,,,
3117,7/19/2014 12:03,18,00FFFF22250A00010FDF1A4A05A1000D000F,,,,,,,,,
3118,7/19/2014 12:03,18,00FFFF22220A00010FA419FF05DA000D000F,,,,,,,,,
3119,7/19/2014 12:03,18,00FFFF22240A00010FD91A3205C40010000F,,,,,,,,,
3120,7/19/2014 12:03,18,00FFFF22230A00010FFF1A2305CC000A0011,,,,,,,,,
3121,7/19/2014 12:03,18,00FFFF22260A00010FFF1A3205DA000C0010,,,,,,,,,
3122,7/19/2014 12:04,18,00FFFF22290A00010FFF1A5005A6000E000E,,,,,,,,,
3123,7/19/2014 12:04,18,00FFFF22280A00010FE11A2705BE000E0010,,,,,,,,,
3124,7/19/2014 12:04,18,00FFFF22270A00010F601A3C05BD000B000D,,,,,,,,,
3125,7/19/2014 12:04,18,00FFFF22250A00010FE01A46059C000C000F,,,,,,,,,
3126,7/19/2014 12:04,18,00FFFF22220A00010FA319FE05D4000E000F,,,,,,,,,
3127,7/19/2014 12:04,18,00FFFF22240A00010FDE1A3005C2000C000E,,,,,,,,,
3128,7/19/2014 12:04,18,00FFFF22230A00010FFF1A2205CA000D000F,,,,,,,,,
3129,7/19/2014 12:04,18,00FFFF22260A00010FFF1A3005D6000D000E,,,,,,,,,
3130,7/19/2014 12:04,18,00FFFF22290A00010FFF1A4F05A9000D000F,,,,,,,,,
3131,7/19/2014 12:04,18,00FFFF22280A00010FE21A2405BA000B000F,,,,,,,,,
3132,7/19/2014 12:04,18,00FFFF22270A00010F601A3B05BA000C000E,,,,,,,,,
3133,7/19/2014 12:04,18,00FFFF22250A00010FE01A46059D000D000F,,,,,,,,,
3134,7/19/2014 12:04,18,00FFFF22220A00010FA419FC05CE000D000F,,,,,,,,,
3135,7/19/2014 12:04,18,00FFFF22240A00010FD81A2E05BE000C0010,,,,,,,,,
3136,7/19/2014 12:04,18,00FFFF22230A00010FFF1A2205C9000C000F,,,,,,,,,
3137,7/19/2014 12:04,18,00FFFF22260A00010FFF1A3005D0000C000F,,,,,,,,,
3138,7/19/2014 12:04,18,00FFFF22290A00010FFF1A4F05A3000E000F,,,,,,,,,
3139,7/19/2014 12:04,18,00FFFF22280A00010FE21A2405BB000E0011,,,,,,,,,
3140,7/19/2014 12:04,18,00FFFF22270A00010F601A3A05B7000C000C,,,,,,,,,
3141,7/19/2014 12:04,18,00FFFF22250A00010FDF1A440596000D000F,,,,,,,,,
3142,7/19/2014 12:04,18,00FFFF22220A00010FA519FB05D0000D000F,,,,,,,,,
3143,7/19/2014 12:04,18,00FFFF22240A00010FDB1A2E05BF000D0011,,,,,,,,,
3144,7/19/2014 12:04,18,00FFFF22230A00010FFF1A2005C5000B000F,,,,,,,,,
3145,7/19/2014 12:04,18,00FFFF22260A00010FFF1A2F05CC000D0016,,,,,,,,,
3146,7/19/2014 12:04,18,00FFFF22290A00010FFF1A4F05B3000E000F,,,,,,,,,
3147,7/19/2014 12:04,18,00FFFF22280A00010FE31A2405BB000C0010,,,,,,,,,
3148,7/19/2014 12:04,18,00FFFF22270A00010F5F1A3905D4000B000D,,,,,,,,,
3149,7/19/2014 12:04,18,00FFFF22250A00010FE01A4605B4000D000F,,,,,,,,,
3150,7/19/2014 12:04,18,00FFFF22220A00010FA519FC05DA0010000F,,,,,,,,,
3151,7/19/2014 12:04,18,00FFFF22240A00010FD81A2E05BE000D000E,,,,,,,,,
3152,7/19/2014 12:04,18,00FFFF22230A00010FFF1A2105C8000D0010,,,,,,,,,
3153,7/19/2014 12:04,18,00FFFF22260A00010FFF1A3005D8000C000E,,,,,,,,,
3154,7/19/2014 12:04,18,00FFFF22290A00010FFF1A4E05B0000D000F,,,,,,,,,
3155,7/19/2014 12:04,18,00FFFF22280A00010FE21A2405C4000D0010,,,,,,,,,
3156,7/19/2014 12:04,18,00FFFF22270A00010F601A3B05C7000B000D,,,,,,,,,
3157,7/19/2014 12:04,18,00FFFF22250A00010FE01A4505A2000D000F,,,,,,,,,
3158,7/19/2014 12:04,18,00FFFF22220A00010FA619FC05DB000C000E,,,,,,,,,
3159,7/19/2014 12:04,18,00FFFF22240A00010FDA1A2E05C3000E000F,,,,,,,,,
3160,7/19/2014 12:04,18,00FFFF22230A00010FFF1A2205CF000C000F,,,,,,,,,
3161,7/19/2014 12:04,18,00FFFF22260A00010FFF1A2F05D5000C000F,,,,,,,,,
3162,7/19/2014 12:04,18,00FFFF22290A00010FFF1A4C05A900070010,,,,,,,,,
3163,7/19/2014 12:04,18,00FFFF22280A00010FE11A2405BC000D0010,,,,,,,,,
3164,7/19/2014 12:04,18,00FFFF22270A00010F5E1A3905BA000B000E,,,,,,,,,
3165,7/19/2014 12:04,18,00FFFF22250A00010FDF1A420598000D000E,,,,,,,,,
3166,7/19/2014 12:04,18,00FFFF22220A00010FA519FD05D6000D000E,,,,,,,,,
3167,7/19/2014 12:04,18,00FFFF22240A00010FD91A2E05C4000E000F,,,,,,,,,
3168,7/19/2014 12:04,18,00FFFF22230A00010FFF1A2105CC000C000E,,,,,,,,,
3169,7/19/2014 12:04,18,00FFFF22260A00010FFF1A3005D2000B000E,,,,,,,,,
3170,7/19/2014 12:05,18,00FFFF22290A00010FFF1A4E05DA000D000E,,,,,,,,,
3171,7/19/2014 12:05,18,00FFFF22280A00010FE31A2405BC000E0010,,,,,,,,,
3172,7/19/2014 12:05,18,00FFFF22270A00010F5F1A3B05C2000C000E,,,,,,,,,
3173,7/19/2014 12:05,18,00FFFF22250A00010FDF1A4305A6000D000E,,,,,,,,,
3174,7/19/2014 12:05,18,00FFFF22220A00010FA519FC05D3000D000F,,,,,,,,,
3175,7/19/2014 12:05,18,00FFFF22240A00010FD91A2E05C40009000E,,,,,,,,,
3176,7/19/2014 12:05,18,00FFFF22230A00010FFF1A2205C9000E0010,,,,,,,,,
3177,7/19/2014 12:05,18,00FFFF22260A00010FFF1A2F05CE000B000E,,,,,,,,,
3178,7/19/2014 12:05,18,00FFFF22290A00010FFF1A4D05B5000D000F,,,,,,,,,
3179,7/19/2014 12:05,18,00FFFF22280A00010FE31A2505BD000E0012,,,,,,,,,
3180,7/19/2014 12:05,18,00FFFF22270A00010F5E1A3A05BE000C000E,,,,,,,,,
3181,7/19/2014 12:05,18,00FFFF22250A00010FE01A43059D000D000F,,,,,,,,,
3182,7/19/2014 12:05,18,00FFFF22220A00010FA419FC05D9000C000E,,,,,,,,,
3183,7/19/2014 12:05,18,00FFFF22240A00010FD81A2C05C20010000F,,,,,,,,,
3184,7/19/2014 12:05,18,00FFFF22230A00010FFF1A2205CC000D000F,,,,,,,,,
3185,7/19/2014 12:05,18,00FFFF22260A00010FFF1A3005D3000C000E,,,,,,,,,
3186,7/19/2014 12:05,18,00FFFF22290A00010FFF1A4B05B0000E0010,,,,,,,,,
3187,7/19/2014 12:05,18,00FFFF22280A00010FE21A2405C4000F0010,,,,,,,,,
3188,7/19/2014 12:05,18,00FFFF22270A00010F5F1A3B05C7000C000E,,,,,,,,,
3189,7/19/2014 12:05,18,00FFFF22250A00010FE01A4305A5000C000E,,,,,,,,,
3190,7/19/2014 12:05,18,00FFFF22220A00010FA619FE05E0000D000E,,,,,,,,,
3191,7/19/2014 12:05,18,00FFFF22240A00010FD91A2D05CA000D0010,,,,,,,,,
3192,7/19/2014 12:05,18,00FFFF22230A00010FFF1A2205D2000D000E,,,,,,,,,
3193,7/19/2014 12:05,18,00FFFF22260A00010FFF1A3105DC000B000D,,,,,,,,,
3194,7/19/2014 12:05,18,00FFFF22290A00010FFF1A4D05B4000E0011,,,,,,,,,
3195,7/19/2014 12:05,18,00FFFF22280A00010FE41A2605C6000C000E,,,,,,,,,
3196,7/19/2014 12:05,18,00FFFF22270A00010F601A3C05CA000D000D,,,,,,,,,
3197,7/19/2014 12:05,18,00FFFF22250A00010FDF1A4405A5000E000F,,,,,,,,,
3198,7/19/2014 12:05,18,00FFFF22220A00010FA619FE05E6000C000F,,,,,,,,,
3199,7/19/2014 12:05,18,00FFFF22240A00010FD81A2E05D0000D000F,,,,,,,,,
3200,7/19/2014 12:05,18,00FFFF22230A00010FFF1A2005D6000C000E,,,,,,,,,
3201,7/19/2014 12:05,18,00FFFF22260A00010FFF1A3205E4000C000E,,,,,,,,,
3202,7/19/2014 12:05,18,00FFFF22290A00010FFF1A4D05BB00130010,,,,,,,,,
3203,7/19/2014 12:05,18,00FFFF22280A00010FE11A2605D4000D0012,,,,,,,,,
3204,7/19/2014 12:05,18,00FFFF22270A00010F601A3E05D8000E0011,,,,,,,,,
3205,7/19/2014 12:05,18,00FFFF22250A00010FE01A4405B0000E000F,,,,,,,,,
3206,7/19/2014 12:05,18,00FFFF22220A00010FA619FF05F0000C000F,,,,,,,,,
3207,7/19/2014 12:05,18,00FFFF22240A00010FD91A2F05D40011000F,,,,,,,,,
3208,7/19/2014 12:05,18,00FFFF22230A00010FFF1A2405E0000C000E,,,,,,,,,
3209,7/19/2014 12:05,18,00FFFF22260A00010FFF1A3305E9000C000E,,,,,,,,,
3210,7/19/2014 12:05,18,00FFFF22290A00010FFF1A4E05BE000B000E,,,,,,,,,
3211,7/19/2014 12:05,18,00FFFF22280A00010FE21A2705D6000C000E,,,,,,,,,
3212,7/19/2014 12:05,18,00FFFF22270A00010F5F1A3E05D6000A000B,,,,,,,,,
3213,7/19/2014 12:05,18,00FFFF22250A00010FE01A4505B2000D0010,,,,,,,,,
3214,7/19/2014 12:05,18,00FFFF22220A00010FA71A0005EE000C000E,,,,,,,,,
3215,7/19/2014 12:05,18,00FFFF22240A00010FD91A3005DC000D000F,,,,,,,,,
3216,7/19/2014 12:05,18,00FFFF22230A00010FFF1A2305E4000D000E,,,,,,,,,
3217,7/19/2014 12:05,18,00FFFF22260A00010FFF1A3305EB000C0010,,,,,,,,,
3218,7/19/2014 12:06,18,00FFFF22290A00010FFF1A4E05C0000D0010,,,,,,,,,
3219,7/19/2014 12:06,18,00FFFF22280A00010FE21A2805D7000D000F,,,,,,,,,
3220,7/19/2014 12:06,18,00FFFF22270A00010F5F1A3E05D6000C000D,,,,,,,,,
3221,7/19/2014 12:06,18,00FFFF22250A00010FE01A4705B3000E000F,,,,,,,,,
3222,7/19/2014 12:06,18,00FFFF22220A00010FA51A0105F2000C000F,,,,,,,,,
3223,7/19/2014 12:06,18,00FFFF22240A00010FDB1A3005DC000D000F,,,,,,,,,
3224,7/19/2014 12:06,18,00FFFF22230A00010FFF1A2205E5000C000E,,,,,,,,,
3225,7/19/2014 12:06,18,00FFFF22260A00010FFF1A3405EE000B000F,,,,,,,,,
3226,7/19/2014 12:06,18,00FFFF22290A00010FFF1A4E05C3000D000F,,,,,,,,,
3227,7/19/2014 12:06,18,00FFFF22280A00010FE21A2805DA000D000D,,,,,,,,,
3228,7/19/2014 12:06,18,00FFFF22270A00010F5F1A3D05DB000D000D,,,,,,,,,
3229,7/19/2014 12:06,18,00FFFF22250A00010FE01A4605B80012000F,,,,,,,,,
3230,7/19/2014 12:06,18,00FFFF22220A00010FA51A0105F6000C000F,,,,,,,,,
3231,7/19/2014 12:06,18,00FFFF22240A00010FDB1A3005E2000D0010,,,,,,,,,
3232,7/19/2014 12:06,18,00FFFF22230A00010FFF1A2305E9000C000E,,,,,,,,,
3233,7/19/2014 12:06,18,00FFFF22260A00010FFF1A3405F3000B000E,,,,,,,,,
3234,7/19/2014 12:06,18,00FFFF22290A00010FFF1A4F05C800130010,,,,,,,,,
3235,7/19/2014 12:06,18,00FFFF22280A00010FE11A2805DB000D000E,,,,,,,,,
3236,7/19/2014 12:06,18,00FFFF22270A00010F601A4005E0000D000D,,,,,,,,,
3237,7/19/2014 12:06,18,00FFFF22250A00010FE01A4705B8000D0010,,,,,,,,,
3238,7/19/2014 12:06,18,00FFFF22220A00010FA51A0105F8000C0010,,,,,,,,,
3239,7/19/2014 12:06,18,00FFFF22240A00010FD91A3005E2000E0016,,,,,,,,,
3240,7/19/2014 12:06,18,00FFFF22230A00010FFF1A2305E5000C000E,,,,,,,,,
3241,7/19/2014 12:06,18,00FFFF22260A00010FFF1A3605F3000B000E,,,,,,,,,
3242,7/19/2014 12:06,18,00FFFF22290A00010FFF1A4F05C4000F000E,,,,,,,,,
3243,7/19/2014 12:06,18,00FFFF22280A00010FE31A2905E0000C000D,,,,,,,,,
3244,7/19/2014 12:06,18,00FFFF22270A00010F5F1A4105E1000D000E,,,,,,,,,
3245,7/19/2014 12:06,18,00FFFF22250A00010FE01A4805BB00080009,,,,,,,,,
3246,7/19/2014 12:06,18,00FFFF22220A00010FA41A0205FC000C000E,,,,,,,,,
3247,7/19/2014 12:06,18,00FFFF22240A00010FD91A3205E4000D000F,,,,,,,,,
3248,7/19/2014 12:06,18,00FFFF22230A00010FFF1A2505EF000C000E,,,,,,,,,
3249,7/19/2014 12:06,18,00FFFF22260A00010FFF1A3605F8000B000E,,,,,,,,,
3250,7/19/2014 12:06,18,00FFFF22290A00010FFF1A5105CE000F000F,,,,,,,,,
3251,7/19/2014 12:06,18,00FFFF22280A00010FE21A2905E7000D000F,,,,,,,,,
3252,7/19/2014 12:06,18,00FFFF22270A00010F611A4005E5000B000E,,,,,,,,,
3253,7/19/2014 12:06,18,00FFFF22250A00010FE11A4805C0000F000F,,,,,,,,,
3254,7/19/2014 12:06,18,00FFFF22220A00010FA41A030603000C000D,,,,,,,,,
3255,7/19/2014 12:06,18,00FFFF22240A00010FDA1A3205EE000D0010,,,,,,,,,
3256,7/19/2014 12:06,18,00FFFF22230A00010FFF1A2505F6000C000E,,,,,,,,,
3257,7/19/2014 12:06,18,00FFFF22260A00010FFF1A3605FF000B000E,,,,,,,,,
3258,7/19/2014 12:06,18,00FFFF22290A00010FFF1A5205D5000E000F,,,,,,,,,
3259,7/19/2014 12:06,18,00FFFF22280A00010FE21A2B05E8000D000B,,,,,,,,,
3260,7/19/2014 12:06,18,00FFFF22270A00010F5F1A4105E8000C000C,,,,,,,,,
3261,7/19/2014 12:06,18,00FFFF22250A00010FE01A4805C3000D000F,,,,,,,,,
3262,7/19/2014 12:06,18,00FFFF22220A00010FA51A030604000C0010,,,,,,,,,
3263,7/19/2014 12:06,18,00FFFF22240A00010FDA1A3205F0000E000F,,,,,,,,,
3264,7/19/2014 12:06,18,00FFFF22230A00010FFF1A2605F7000E000E,,,,,,,,,
3265,7/19/2014 12:06,18,00FFFF22260A00010FFF1A380602000B000D,,,,,,,,,
3266,7/19/2014 12:07,18,00FFFF22290A00010FFF1A5205D6000E000F,,,,,,,,,
3267,7/19/2014 12:07,18,00FFFF22280A00010FE21A2C05EC000E000F,,,,,,,,,
3268,7/19/2014 12:07,18,00FFFF22270A00010F601A4205EF000C000D,,,,,,,,,
3269,7/19/2014 12:07,18,00FFFF22250A00010FE01A4905CC000D000E,,,,,,,,,
3270,7/19/2014 12:07,18,00FFFF22220A00010FA61A050607000D000E,,,,,,,,,
3271,7/19/2014 12:07,18,00FFFF22240A00010FD91A3305F1000D0011,,,,,,,,,
3272,7/19/2014 12:07,18,00FFFF22230A00010FFF1A2805F9000B000E,,,,,,,,,
3273,7/19/2014 12:07,18,00FFFF22260A00010FFF1A380606000B000E,,,,,,,,,
3274,7/19/2014 12:07,18,00FFFF22290A00010FFF1A5305D8000E000E,,,,,,,,,
3275,7/19/2014 12:07,18,00FFFF22280A00010FE31A2D05EF000F0010,,,,,,,,,
3276,7/19/2014 12:07,18,00FFFF22270A00010F601A4405F3000B0010,,,,,,,,,
3277,7/19/2014 12:07,18,00FFFF22250A00010FE01A4A05CC000D000E,,,,,,,,,
3278,7/19/2014 12:07,18,00FFFF22220A00010FA71A05060C000C000F,,,,,,,,,
3279,7/19/2014 12:07,18,00FFFF22240A00010FDA1A3405F7000D0009,,,,,,,,,
3280,7/19/2014 12:07,18,00FFFF22230A00010FFF1A280600000D0010,,,,,,,,,
3281,7/19/2014 12:07,18,00FFFF22260A00010FFF1A38060A000D000D,,,,,,,,,
3282,7/19/2014 12:07,18,00FFFF22290A00010FFF1A5405DC000E0013,,,,,,,,,
3283,7/19/2014 12:07,18,00FFFF22280A00010FE31A2D05F5000D0010,,,,,,,,,
3284,7/19/2014 12:07,18,00FFFF22270A00010F601A4405F4000C000A,,,,,,,,,
3285,7/19/2014 12:07,18,00FFFF22250A00010FE01A4A05CE000D000D,,,,,,,,,
3286,7/19/2014 12:07,18,00FFFF22220A00010FA51A070612000D000F,,,,,,,,,
3287,7/19/2014 12:07,18,00FFFF22240A00010FDA1A3405FE000D000F,,,,,,,,,
3288,7/19/2014 12:07,18,00FFFF22230A00010FFF1A290605000D000F,,,,,,,,,
3289,7/19/2014 12:07,18,00FFFF22260A00010FFF1A390611000D000E,,,,,,,,,
3290,7/19/2014 12:07,18,00FFFF22290A00010FFF1A5405DF000E000E,,,,,,,,,
3291,7/19/2014 12:07,18,00FFFF22280A00010FE11A2E05F8000E000F,,,,,,,,,
3292,7/19/2014 12:07,18,00FFFF22270A00010F5F1A4605F8000C000E,,,,,,,,,
3293,7/19/2014 12:07,18,00FFFF22250A00010FDF1A4C05D2000D000F,,,,,,,,,
3294,7/19/2014 12:07,18,00FFFF22220A00010FA71A070615000E0010,,,,,,,,,
3295,7/19/2014 12:07,18,00FFFF22240A00010FD91A360601000D000F,,,,,,,,,
3296,7/19/2014 12:07,18,00FFFF22230A00010FFF1A2A0609000F000F,,,,,,,,,
3297,7/19/2014 12:07,18,00FFFF22260A00010FFF1A3B0614000C000E,,,,,,,,,
3298,7/19/2014 12:07,18,00FFFF22290A00010FFF1A5505E0000C000F,,,,,,,,,
3299,7/19/2014 12:07,18,00FFFF22280A00010FE21A3005FC000E0016,,,,,,,,,
3300,7/19/2014 12:07,18,00FFFF22270A00010F601A4505FC000A0008,,,,,,,,,
3301,7/19/2014 12:07,18,00FFFF22250A00010FE11A4D05D6000D000F,,,,,,,,,
3302,7/19/2014 12:07,18,00FFFF22220A00010FA41A080619000D000F,,,,,,,,,
3303,7/19/2014 12:07,18,00FFFF22240A00010FD91A360605000D000E,,,,,,,,,
3304,7/19/2014 12:07,18,00FFFF22230A00010FFF1A2A060C000B000F,,,,,,,,,
3305,7/19/2014 12:07,18,00FFFF22260A00010FFF1A3B0618000E0011,,,,,,,,,
3306,7/19/2014 12:07,18,00FFFF22290A00010FFF1A5605E5000D000E,,,,,,,,,
3307,7/19/2014 12:07,18,00FFFF22280A00010FE21A2F0600000D000E,,,,,,,,,
3308,7/19/2014 12:07,18,00FFFF22270A00010F601A4605FF000C000C,,,,,,,,,
3309,7/19/2014 12:07,18,00FFFF22250A00010FE11A4C05D8000E000F,,,,,,,,,
3310,7/19/2014 12:07,18,00FFFF22220A00010FA51A07061B000B000E,,,,,,,,,
3311,7/19/2014 12:07,18,00FFFF22240A00010FDA1A380606000C000F,,,,,,,,,
3312,7/19/2014 12:07,18,00FFFF22230A00010FFF1A2B060D000D000F,,,,,,,,,
3313,7/19/2014 12:07,18,00FFFF22260A00010FFF1A3A061A000D000E,,,,,,,,,
3314,7/19/2014 12:08,18,00FFFF22290A00010FFF1A5605E6000C000E,,,,,,,,,
3315,7/19/2014 12:08,18,00FFFF22280A00010FE21A300601000E000F,,,,,,,,,
3316,7/19/2014 12:08,18,00FFFF22270A00010F601A460602000D000E,,,,,,,,,
3317,7/19/2014 12:08,18,00FFFF22250A00010FE11A4D05D9000B000E,,,,,,,,,
3318,7/19/2014 12:08,18,00FFFF22220A00010FA71A08061E000E000E,,,,,,,,,
3319,7/19/2014 12:08,18,00FFFF22240A00010FD91A390607000C000F,,,,,,,,,
3320,7/19/2014 12:08,18,00FFFF22230A00010FFF1A2B0610000D0007,,,,,,,,,
